LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

67 0 2 0 -2.5074965033036687 16.935293924452157 12.814748039075331 0 0 0
68 0 1 0 -4.323491827414781 14.136676792724687 12.41083590971647 0 0 0
72 0 1 0 -5.842392749951298 17.816509911343687 12.727216648454425 0 0 0
136 0 2 0 -0.07418742398599143 16.79057155361361 7.690644916305964 0 0 0
137 0 1 0 -0.7228272578196346 18.349714918506884 10.442036390324432 0 0 0
138 0 1 0 2.483750062273689 18.58362848612039 9.355230054909239 0 0 0
143 0 1 0 -3.506563644614671 19.82972813483265 11.823654219777227 0 0 0
139 0 2 0 5.292503496570346 16.935293924757026 12.814748038444387 0 0 0
140 0 1 0 3.476508172349517 14.136676793560722 12.410835909141804 0 0 0
141 0 1 0 1.3735723317616593 15.673192451522773 10.358428797816062 0 0 0
144 0 1 0 1.9576072498700228 17.816509911554913 12.727216648138915 0 0 0
208 0 2 0 7.725812576300008 16.790571553335596 7.690644916633886 0 0 0
209 0 1 0 7.077172742649774 18.349714918946077 10.442036390415877 0 0 0
210 0 1 0 10.283750062478068 18.583628486095783 9.355230055008883 0 0 0
215 0 1 0 4.293436355153373 19.829728135236525 11.823654219654731 0 0 0
211 0 2 0 13.092503496719461 16.93529392430133 12.814748038244012 0 0 0
212 0 1 0 11.27650817269263 14.136676792770084 12.410835909810135 0 0 0
213 0 1 0 9.173572332394054 15.673192451464436 10.35842879825016 0 0 0
216 0 1 0 9.75760725019915 17.81650991158749 12.727216648453268 0 0 0

Velocities

1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
10 0 0 0
11 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
25 0 0 0
34 0 0 0
37 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
12 0 0 0
73 0 0 0
74 0 0 0
75 0 0 0
76 0 0 0
77 0 0 0
78 0 0 0
82 0 0 0
83 0 0 0
85 0 0 0
86 0 0 0
87 0 0 0
97 0 0 0
106 0 0 0
109 0 0 0
79 0 0 0
80 0 0 0
81 0 0 0
84 0 0 0
145 0 0 0
146 0 0 0
147 0 0 0
148 0 0 0
149 0 0 0
150 0 0 0
154 0 0 0
155 0 0 0
157 0 0 0
158 0 0 0
159 0 0 0
169 0 0 0
178 0 0 0
181 0 0 0
151 0 0 0
152 0 0 0
153 0 0 0
156 0 0 0
27 0 0 0
29 0 0 0
35 0 0 0
39 0 0 0
26 0 0 0
28 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
36 0 0 0
38 0 0 0
99 0 0 0
107 0 0 0
111 0 0 0
121 0 0 0
130 0 0 0
133 0 0 0
98 0 0 0
100 0 0 0
101 0 0 0
